id,symbol,date,rsi,macd,macd_signal,percent_b,atr,price_change,ma_trend,rsi_zscore,macd_zscore,bollinger_zscore,atr_zscore,price_momentum_zscore,ma_trend_zscore,composite_zscore,signal,signal_strength,lookback_period,data_quality,created_at,updated_at
90,SPY,"""2024-02-06T04:00:00.000Z""",51.16,0.6494,0.5195,0.6402,6.403,0.1619,1.217,-0.237,0.9939,0.0053,-1.1453,-0.1302,0.028,0.0588,HOLD,0.01,20,good,"""2025-08-06T00:44:49.023Z""","""2025-08-06T00:44:49.023Z"""
91,SPY,"""2024-02-07T04:00:00.000Z""",39.47,0.1764,0.1411,0.3269,6.4996,-2.1778,-1.2126,-1.592,0.7629,-1.5654,-1.0532,-1.7666,-1.3831,-0.9507,HOLD,0.32,20,good,"""2025-08-06T00:44:49.024Z""","""2025-08-06T00:44:49.024Z"""
92,SPY,"""2024-02-08T04:00:00.000Z""",39.61,-0.3406,-0.2725,0.1742,6.884,-0.5438,-1.8885,-2.075,0.4954,-2.2778,-0.8924,-0.5136,-1.9515,-1.098,HOLD,0.37,20,good,"""2025-08-06T00:44:49.024Z""","""2025-08-06T00:44:49.024Z"""
93,SPY,"""2024-02-09T04:00:00.000Z""",39.94,-0.3437,-0.275,0.4088,5.7692,1.5074,-0.4965,-1.9582,0.4181,-1.1326,-1.2309,1.1079,-1.1178,-0.6236,HOLD,0.21,20,good,"""2025-08-06T00:44:49.025Z""","""2025-08-06T00:44:49.025Z"""
94,SPY,"""2024-02-12T04:00:00.000Z""",43.22,-0.7889,-0.6311,0.1109,6.2694,-1.6666,-2.1445,-1.467,0.0423,-2.1448,-1.0352,-1.253,-1.8558,-1.1549,HOLD,0.38,20,good,"""2025-08-06T00:44:49.025Z""","""2025-08-06T00:44:49.025Z"""
95,SPY,"""2024-02-13T04:00:00.000Z""",41.7,-0.9844,-0.7875,0.2275,6.2454,0.5478,-1.5505,-1.4686,-0.3222,-1.4731,-1.0005,0.4647,-1.3732,-0.8363,HOLD,0.28,20,good,"""2025-08-06T00:44:49.026Z""","""2025-08-06T00:44:49.026Z"""
96,SPY,"""2024-02-14T04:00:00.000Z""",37.65,-1.64,-1.312,-0.0057,7.1855,-1.9384,-3.2683,-1.6632,-1.4331,-2.0201,-0.6551,-1.3107,-1.922,-1.5314,SELL,0.77,20,good,"""2025-08-06T00:44:49.026Z""","""2025-08-06T00:44:49.026Z"""
97,SPY,"""2024-02-15T04:00:00.000Z""",41.05,-2.0489,-1.6391,0.0949,7.7899,0.3315,-2.7016,-1.1999,-2.2076,-1.5119,-0.4107,0.4479,-1.5004,-1.2026,HOLD,0.4,20,good,"""2025-08-06T00:44:49.027Z""","""2025-08-06T00:44:49.027Z"""
98,SPY,"""2024-02-16T04:00:00.000Z""",51.6,-1.9685,-1.5748,0.3258,7.6772,1.4471,-1.1421,-0.0681,-2.0117,-0.6017,-0.3882,1.1905,-0.6849,-0.539,HOLD,0.18,20,good,"""2025-08-06T00:44:49.027Z""","""2025-08-06T00:44:49.027Z"""
99,SPY,"""2024-02-19T04:00:00.000Z""",45.83,-2.207,-1.7656,0.1597,8.0692,-1.2244,-2.0741,-0.5964,-1.9864,-1.1567,-0.1811,-0.7265,-1.0905,-1.0553,HOLD,0.35,20,good,"""2025-08-06T00:44:49.028Z""","""2025-08-06T00:44:49.028Z"""
100,SPY,"""2024-02-20T04:00:00.000Z""",41.75,-2.1597,-1.7277,0.3069,8.0022,0.7999,-1.1896,-0.9555,-1.6851,-0.4876,-0.1186,0.7498,-0.5363,-0.6863,HOLD,0.23,20,good,"""2025-08-06T00:44:49.028Z""","""2025-08-06T00:44:49.028Z"""
101,SPY,"""2024-02-21T04:00:00.000Z""",36.21,-2.2663,-1.8131,0.2322,7.5702,-0.6391,-1.6439,-1.3959,-1.585,-0.7177,-0.1896,-0.3961,-0.7098,-1.0022,HOLD,0.33,20,good,"""2025-08-06T00:44:49.029Z""","""2025-08-06T00:44:49.029Z"""
102,SPY,"""2024-02-22T04:00:00.000Z""",37.93,-2.1134,-1.6908,0.378,6.3601,0.8048,-0.7326,-1.0952,-1.2758,-0.0159,-0.6802,0.7687,-0.1013,-0.558,HOLD,0.19,20,good,"""2025-08-06T00:44:49.029Z""","""2025-08-06T00:44:49.029Z"""
103,SPY,"""2024-02-23T04:00:00.000Z""",45.95,-1.5787,-1.263,0.6241,5.6873,1.4818,0.7437,-0.1843,-0.6496,1.0931,-1.1227,1.2024,0.8273,0.1063,HOLD,0.03,20,good,"""2025-08-06T00:44:49.030Z""","""2025-08-06T00:44:49.030Z"""
104,SPY,"""2024-02-26T04:00:00.000Z""",47.98,-0.9399,-0.7519,0.7276,5.1902,0.7539,1.38,0.1066,0.032,1.4125,-1.7532,0.5345,1.1187,0.2633,HOLD,0.07,20,good,"""2025-08-06T00:44:49.030Z""","""2025-08-06T00:44:49.030Z"""
105,SPY,"""2024-02-27T04:00:00.000Z""",60.17,-0.0347,-0.0278,0.9108,6.9194,1.461,2.6887,1.5585,0.9117,1.8989,0.1741,1.0701,1.6797,1.2483,HOLD,0.42,20,good,"""2025-08-06T00:44:49.031Z""","""2025-08-06T00:44:49.031Z"""
106,SPY,"""2024-02-28T04:00:00.000Z""",65.04,0.9653,0.7723,0.9996,8.9406,1.061,3.6449,2.0952,1.709,1.98,2.304,0.8022,1.9726,1.7961,BUY,0.9,20,good,"""2025-08-06T00:44:49.031Z""","""2025-08-06T00:44:49.031Z"""
107,SPY,"""2024-02-29T04:00:00.000Z""",62.07,1.8104,1.4483,0.9822,10.536,0.2625,3.8156,1.7069,2.1303,1.7607,2.8944,0.1406,1.8959,1.7235,BUY,0.86,20,good,"""2025-08-06T00:44:49.032Z""","""2025-08-06T00:44:49.032Z"""
108,SPY,"""2024-03-01T04:00:00.000Z""",66.67,2.2692,1.8153,0.8786,11.293,-0.6588,3.0869,2.0616,2.159,1.3585,2.652,-0.6129,1.4986,1.582,BUY,0.79,20,good,"""2025-08-06T00:44:49.032Z""","""2025-08-06T00:44:49.032Z"""
109,SPY,"""2024-03-04T04:00:00.000Z""",61.07,2.3682,1.8946,0.7614,11.5769,-0.8514,2.1684,1.3638,1.9672,0.9471,2.2912,-0.7755,1.0319,1.1908,HOLD,0.4,20,good,"""2025-08-06T00:44:49.033Z""","""2025-08-06T00:44:49.033Z"""
110,SPY,"""2024-03-05T04:00:00.000Z""",69.4,2.3439,1.8751,0.7238,10.9927,-0.2745,1.8698,1.916,1.763,0.807,1.7026,-0.2577,0.8693,1.2593,HOLD,0.42,20,good,"""2025-08-06T00:44:49.033Z""","""2025-08-06T00:44:49.033Z"""
111,SPY,"""2024-03-06T04:00:00.000Z""",65.99,2.176,1.7408,0.6553,10.2282,-0.4481,1.3065,1.424,1.504,0.5384,1.1698,-0.5317,0.554,0.9054,HOLD,0.3,20,good,"""2025-08-06T00:44:49.034Z""","""2025-08-06T00:44:49.034Z"""
112,SPY,"""2024-03-07T04:00:00.000Z""",57.4,1.8131,1.4505,0.5529,9.9114,-0.762,0.4404,0.5859,1.1806,0.1614,0.9151,-0.814,0.1075,0.446,HOLD,0.11,20,good,"""2025-08-06T00:44:49.034Z""","""2025-08-06T00:44:49.034Z"""
113,SPY,"""2024-03-08T04:00:00.000Z""",64.75,1.556,1.2448,0.5709,8.8862,0.1779,0.5906,1.1301,0.9568,0.1935,0.3264,0.1433,0.1526,0.6202,HOLD,0.21,20,good,"""2025-08-06T00:44:49.035Z""","""2025-08-06T00:44:49.035Z"""
114,SPY,"""2024-03-11T04:00:00.000Z""",64.46,1.5226,1.2181,0.6378,8.1172,0.6895,1.1362,0.999,0.8598,0.3384,-0.1312,0.5737,0.3418,0.6226,HOLD,0.21,20,good,"""2025-08-06T00:44:49.035Z""","""2025-08-06T00:44:49.035Z"""
115,SPY,"""2024-03-12T04:00:00.000Z""",68.4,1.4712,1.177,0.6203,6.5443,-0.0294,0.9876,1.2161,0.7584,0.2195,-1.0015,-0.1622,0.2137,0.4234,HOLD,0.11,20,good,"""2025-08-06T00:44:49.036Z""","""2025-08-06T00:44:49.036Z"""
116,SPY,"""2024-03-13T04:00:00.000Z""",53.02,0.8398,0.6718,0.3368,6.0409,-2.1167,-1.255,-0.2165,0.3573,-0.8976,-1.2103,-2.3352,-1.0193,-0.6726,HOLD,0.22,20,good,"""2025-08-06T00:44:49.036Z""","""2025-08-06T00:44:49.036Z"""
117,SPY,"""2024-03-14T04:00:00.000Z""",49.76,0.5325,0.426,0.4093,6.0639,0.7419,-0.6484,-0.5847,0.122,-0.7398,-1.116,0.6309,-0.8089,-0.3245,HOLD,0.08,20,good,"""2025-08-06T00:44:49.037Z""","""2025-08-06T00:44:49.037Z"""
118,SPY,"""2024-03-15T04:00:00.000Z""",54.35,0.7684,0.6147,0.6423,5.9803,1.8037,0.996,-0.1523,0.1874,0.1556,-1.0827,1.6673,0.0774,0.1817,HOLD,0.05,20,good,"""2025-08-06T00:44:49.037Z""","""2025-08-06T00:44:49.037Z"""
119,SPY,"""2024-03-18T04:00:00.000Z""",45.51,0.8192,0.6553,0.5548,5.9169,-0.4598,0.3482,-1.012,0.1364,-0.3298,-1.0306,-0.6832,-0.4119,-0.5151,HOLD,0.17,20,good,"""2025-08-06T00:44:49.038Z""","""2025-08-06T00:44:49.038Z"""
120,SPY,"""2024-03-19T04:00:00.000Z""",34.81,0.5313,0.425,0.3463,5.5957,-1.1739,-0.9138,-1.914,-0.1497,-1.332,-1.0922,-1.2852,-1.2496,-1.1427,HOLD,0.38,20,good,"""2025-08-06T00:44:49.038Z""","""2025-08-06T00:44:49.038Z"""
121,SPY,"""2024-03-20T04:00:00.000Z""",27.78,-0.2276,-0.182,0.0015,5.9745,-1.9678,-2.8816,-2.3358,-0.8538,-2.5926,-0.8599,-1.8582,-2.305,-1.7815,SELL,0.89,20,good,"""2025-08-06T00:44:49.039Z""","""2025-08-06T00:44:49.039Z"""
122,SPY,"""2024-03-21T04:00:00.000Z""",27.87,-0.9918,-0.7935,-0.0575,6.7404,-0.6559,-3.4681,-2.1205,-1.6565,-2.371,-0.5179,-0.5698,-2.2632,-1.6635,SELL,0.83,20,good,"""2025-08-06T00:44:49.039Z""","""2025-08-06T00:44:49.039Z"""
123,SPY,"""2024-03-22T04:00:00.000Z""",27.89,-1.8122,-1.4498,-0.0706,8.0428,-0.8926,-4.1689,-1.8723,-2.3114,-2.0293,0.0325,-0.7109,-2.1716,-1.6709,SELL,0.84,20,good,"""2025-08-06T00:44:49.040Z""","""2025-08-06T00:44:49.040Z"""
124,SPY,"""2024-03-25T04:00:00.000Z""",26.86,-2.6346,-2.1077,-0.0475,9.3789,-0.7742,-4.6796,-1.7255,-2.5546,-1.6986,0.5926,-0.5277,-2.0173,-1.5464,SELL,0.77,20,good,"""2025-08-06T00:44:49.040Z""","""2025-08-06T00:44:49.040Z"""
125,SPY,"""2024-03-26T04:00:00.000Z""",30.35,-3.1316,-2.5053,0.0703,10.0429,0.4569,-3.9612,-1.3344,-2.3783,-1.2165,0.8374,0.7961,-1.5273,-1.0602,HOLD,0.35,20,good,"""2025-08-06T00:44:49.041Z""","""2025-08-06T00:44:49.041Z"""
126,SPY,"""2024-03-27T04:00:00.000Z""",32.65,-3.4694,-2.7755,0.1211,10.5855,0.0619,-3.5677,-1.0725,-2.1383,-0.9745,1.0357,0.4531,-1.2516,-0.9025,HOLD,0.3,20,good,"""2025-08-06T00:44:49.041Z""","""2025-08-06T00:44:49.041Z"""
127,SPY,"""2024-03-28T04:00:00.000Z""",29.86,-3.8819,-3.1055,0.0921,11.1528,-0.7267,-3.8875,-1.1272,-1.9942,-0.9805,1.2712,-0.3761,-1.2732,-0.984,HOLD,0.33,20,good,"""2025-08-06T00:44:49.042Z""","""2025-08-06T00:44:49.042Z"""
128,SPY,"""2024-03-29T04:00:00.000Z""",22.99,-4.5374,-3.6299,0.0173,11.8255,-1.4703,-4.8876,-1.3955,-1.9754,-1.1276,1.5474,-1.131,-1.5364,-1.1804,HOLD,0.39,20,good,"""2025-08-06T00:44:49.042Z""","""2025-08-06T00:44:49.042Z"""
129,SPY,"""2024-04-01T04:00:00.000Z""",22.11,-5.1476,-4.1181,0.0357,12.2427,-0.588,-5.0482,-1.3,-1.9362,-0.9697,1.6845,-0.1837,-1.4491,-0.9585,HOLD,0.32,20,good,"""2025-08-06T00:44:49.043Z""","""2025-08-06T00:44:49.043Z"""
130,SPY,"""2024-04-02T04:00:00.000Z""",29.35,-5.4291,-4.3433,0.1292,12.7673,0.5502,-4.1603,-0.7842,-1.7964,-0.563,1.7775,0.9925,-0.9826,-0.5012,HOLD,0.17,20,good,"""2025-08-06T00:44:49.043Z""","""2025-08-06T00:44:49.043Z"""
131,SPY,"""2024-04-03T04:00:00.000Z""",25.44,-5.5606,-4.4485,0.1751,12.7089,0.1075,-3.7159,-0.9407,-1.6395,-0.3194,1.6012,0.4871,-0.7095,-0.5307,HOLD,0.18,20,good,"""2025-08-06T00:44:49.044Z""","""2025-08-06T00:44:49.044Z"""
132,SPY,"""2024-04-04T04:00:00.000Z""",9.92,-6.0215,-4.8172,0.0927,11.762,-1.6681,-4.945,-1.7185,-1.6137,-0.5669,1.1484,-1.295,-1.142,-1.1117,HOLD,0.37,20,good,"""2025-08-06T00:44:49.044Z""","""2025-08-06T00:44:49.044Z"""
133,SPY,"""2024-04-05T04:00:00.000Z""",10.04,-6.4033,-5.1226,0.1147,10.3864,-0.3599,-4.8833,-1.5628,-1.5653,-0.4053,0.5774,0.0655,-1.0137,-0.8766,HOLD,0.29,20,good,"""2025-08-06T00:44:49.045Z""","""2025-08-06T00:44:49.045Z"""
134,SPY,"""2024-04-08T04:00:00.000Z""",10.63,-6.7818,-5.4254,0.1134,9.3556,-0.6159,-5.0023,-1.4212,-1.5277,-0.3288,0.155,-0.1352,-0.9868,-0.89,HOLD,0.3,20,good,"""2025-08-06T00:44:49.045Z""","""2025-08-06T00:44:49.045Z"""
135,SPY,"""2024-04-09T04:00:00.000Z""",12.39,-7.1303,-5.7042,0.1162,9.3668,-0.5256,-5.0104,-1.285,-1.4932,-0.2249,0.1072,-0.0128,-0.9218,-0.8117,HOLD,0.27,20,good,"""2025-08-06T00:44:49.045Z""","""2025-08-06T00:44:49.046Z"""
136,SPY,"""2024-04-10T04:00:00.000Z""",12.08,-7.5558,-6.0446,0.1015,9.7321,-0.9557,-5.4893,-1.218,-1.482,-0.2451,0.186,-0.5778,-1.066,-0.8865,HOLD,0.3,20,good,"""2025-08-06T00:44:49.046Z""","""2025-08-06T00:44:49.046Z"""
137,SPY,"""2024-04-11T04:00:00.000Z""",14.71,-7.7672,-6.2138,0.1506,9.9302,0.1482,-4.8858,-0.9295,-1.4088,0.0871,0.1971,0.76,-0.6641,-0.5042,HOLD,0.17,20,good,"""2025-08-06T00:44:49.046Z""","""2025-08-06T00:44:49.046Z"""
138,SPY,"""2024-04-12T04:00:00.000Z""",13.6,-8.2304,-6.5843,0.0765,10.8858,-1.5915,-5.7778,-1.0125,-1.4395,-0.2204,0.5336,-1.3729,-1.1863,-0.9173,HOLD,0.31,20,good,"""2025-08-06T00:44:49.047Z""","""2025-08-06T00:44:49.047Z"""
139,SPY,"""2024-04-15T04:00:00.000Z""",8.18,-8.8122,-7.0498,0.0268,11.7502,-1.3099,-6.3552,-1.525,-1.5265,-0.5864,0.8512,-0.8811,-1.722,-1.0701,HOLD,0.36,20,good,"""2025-08-06T00:44:49.047Z""","""2025-08-06T00:44:49.047Z"""
140,SPY,"""2024-04-16T04:00:00.000Z""",23.18,-8.6331,-6.9065,0.2033,10.834,2.2685,-3.714,0.2794,-1.3721,1.7583,0.3153,2.9752,0.9616,0.5646,HOLD,0.19,20,good,"""2025-08-06T00:44:49.048Z""","""2025-08-06T00:44:49.048Z"""
141,SPY,"""2024-04-17T04:00:00.000Z""",32.05,-8.069,-6.4552,0.3263,9.6219,1.3508,-2.0517,1.3011,-1.0778,2.622,-0.5586,1.777,2.5926,0.9191,HOLD,0.31,20,good,"""2025-08-06T00:44:49.049Z""","""2025-08-06T00:44:49.049Z"""
142,SPY,"""2024-04-18T04:00:00.000Z""",40.96,-7.2965,-5.8372,0.4266,8.9884,0.9767,-0.8091,2.0497,-0.6716,2.8354,-1.2363,1.2518,2.9056,1.1245,HOLD,0.37,20,good,"""2025-08-06T00:44:49.049Z""","""2025-08-06T00:44:49.049Z"""
143,SPY,"""2024-04-19T04:00:00.000Z""",40.77,-6.7717,-5.4174,0.3854,8.4908,-0.6632,-1.195,1.8051,-0.3318,2.1302,-1.698,-0.3982,2.1479,0.6731,HOLD,0.22,20,good,"""2025-08-06T00:44:49.050Z""","""2025-08-06T00:44:49.050Z"""
144,SPY,"""2024-04-22T04:00:00.000Z""",37.64,-6.3193,-5.0554,0.3897,7.55,-0.1465,-1.0997,1.3774,0.0171,1.9086,-2.1341,0.0894,1.8879,0.6237,HOLD,0.21,20,good,"""2025-08-06T00:44:49.050Z""","""2025-08-06T00:44:49.050Z"""
145,SPY,"""2024-04-23T04:00:00.000Z""",32.08,-6.3706,-5.0965,0.2184,6.4578,-1.9536,-2.6779,0.8429,0.0944,0.439,-2.3575,-1.5314,0.8125,-0.084,HOLD,0.02,20,good,"""2025-08-06T00:44:49.050Z""","""2025-08-06T00:44:49.051Z"""
146,SPY,"""2024-04-24T04:00:00.000Z""",36.64,-6.327,-5.0616,0.2392,6.0912,0.0466,-2.2749,1.2249,0.2507,0.5603,-2.133,0.3862,1.0014,0.3977,HOLD,0.1,20,good,"""2025-08-06T00:44:49.051Z""","""2025-08-06T00:44:49.051Z"""
147,SPY,"""2024-04-25T04:00:00.000Z""",30.07,-6.993,-5.5944,-0.0475,7.4384,-3.2184,-4.9578,0.6234,-0.1635,-1.6449,-1.2699,-2.2536,-0.619,-0.6587,HOLD,0.22,20,good,"""2025-08-06T00:44:49.052Z""","""2025-08-06T00:44:49.052Z"""
148,SPY,"""2024-04-26T04:00:00.000Z""",34.18,-7.2763,-5.8211,0.0767,7.9807,0.6836,-3.9438,0.9259,-0.3288,-0.72,-0.8965,0.8679,-0.0271,0.0791,HOLD,0.02,20,good,"""2025-08-06T00:44:49.052Z""","""2025-08-06T00:44:49.052Z"""
149,SPY,"""2024-04-29T04:00:00.000Z""",32.97,-7.685,-6.148,0.0298,8.9662,-1.1533,-4.6649,0.7583,-0.6591,-1.0868,-0.3168,-0.6118,-0.488,-0.3105,HOLD,0.08,20,good,"""2025-08-06T00:44:49.053Z""","""2025-08-06T00:44:49.053Z"""
150,SPY,"""2024-04-30T04:00:00.000Z""",34.32,-7.9958,-6.3967,0.0512,9.9545,-0.3383,-4.5562,0.8433,-0.9145,-0.8709,0.3179,0.089,-0.4065,-0.144,HOLD,0.04,20,good,"""2025-08-06T00:44:49.053Z""","""2025-08-06T00:44:49.053Z"""
151,SPY,"""2024-05-01T04:00:00.000Z""",35.97,-8.0142,-6.4113,0.1345,10.3466,0.5819,-3.5845,0.9196,-0.8637,-0.208,0.6803,0.8198,0.1917,0.1929,HOLD,0.05,20,good,"""2025-08-06T00:44:49.054Z""","""2025-08-06T00:44:49.054Z"""
152,SPY,"""2024-05-02T04:00:00.000Z""",38.85,-8.0346,-6.4277,0.1339,10.9535,-0.4201,-3.6367,1.0572,-0.8086,-0.23,1.1397,-0.0506,0.1202,0.1461,HOLD,0.04,20,good,"""2025-08-06T00:44:49.054Z""","""2025-08-06T00:44:49.054Z"""
153,SPY,"""2024-05-03T04:00:00.000Z""",40.05,-8.1632,-6.5306,0.0975,11.7631,-0.8853,-4.1143,1.0584,-0.8878,-0.506,1.5529,-0.4173,-0.2053,0.0389,HOLD,0.01,20,good,"""2025-08-06T00:44:49.055Z""","""2025-08-06T00:44:49.055Z"""
154,SPY,"""2024-05-06T04:00:00.000Z""",28.6,-8.2387,-6.591,0.1168,12.3566,-0.2966,-4.0385,-0.0344,-0.896,-0.3572,1.6913,0.0615,-0.1906,-0.1269,HOLD,0.03,20,good,"""2025-08-06T00:44:49.055Z""","""2025-08-06T00:44:49.055Z"""
155,SPY,"""2024-05-07T04:00:00.000Z""",19.94,-8.216,-6.5728,0.1527,12.2108,-0.0525,-3.75,-0.9291,-0.7857,-0.0922,1.4374,0.2456,-0.0465,-0.2666,HOLD,0.07,20,good,"""2025-08-06T00:44:49.056Z""","""2025-08-06T00:44:49.056Z"""
156,SPY,"""2024-05-08T04:00:00.000Z""",11.62,-8.2386,-6.5909,0.1448,11.2339,-0.5882,-3.9971,-1.7422,-0.7585,-0.1718,0.8389,-0.2186,-0.2665,-0.6265,HOLD,0.21,20,good,"""2025-08-06T00:44:49.056Z""","""2025-08-06T00:44:49.056Z"""
157,SPY,"""2024-05-09T04:00:00.000Z""",16.13,-8.0531,-6.4425,0.2166,9.8518,0.4825,-3.2264,-1.3179,-0.4878,0.3653,0.09,0.6621,0.2039,-0.268,HOLD,0.07,20,good,"""2025-08-06T00:44:49.057Z""","""2025-08-06T00:44:49.057Z"""
158,SPY,"""2024-05-10T04:00:00.000Z""",15.98,-7.875,-6.3,0.224,7.7882,-0.2594,-3.2361,-1.3685,-0.2775,0.3695,-0.936,-0.0126,0.117,-0.4399,HOLD,0.11,20,good,"""2025-08-06T00:44:49.057Z""","""2025-08-06T00:44:49.057Z"""
159,SPY,"""2024-05-13T04:00:00.000Z""",28.7,-7.377,-5.9016,0.3344,6.3237,1.1842,-1.9667,-0.2134,0.3168,1.1266,-1.5343,1.1097,1.0065,0.3085,HOLD,0.08,20,good,"""2025-08-06T00:44:49.058Z""","""2025-08-06T00:44:49.058Z"""
160,SPY,"""2024-05-14T04:00:00.000Z""",25.47,-7.1715,-5.7372,0.2628,4.0796,-1.1704,-2.8249,-0.6081,0.5355,0.5298,-2.2181,-0.8295,0.2554,-0.2594,HOLD,0.06,20,good,"""2025-08-06T00:44:49.058Z""","""2025-08-06T00:44:49.058Z"""
161,SPY,"""2024-05-15T04:00:00.000Z""",40.61,-6.7852,-5.4281,0.3336,3.8321,0.6325,-1.8792,1.0848,1.0148,1.0825,-1.9674,0.9472,1.0317,0.7358,HOLD,0.25,20,good,"""2025-08-06T00:44:49.059Z""","""2025-08-06T00:44:49.059Z"""
162,SPY,"""2024-05-16T04:00:00.000Z""",36.82,-6.3669,-5.0935,0.3654,2.9739,0.1676,-1.3383,0.6919,1.4824,1.4118,-1.962,0.5488,1.5628,0.7977,HOLD,0.27,20,good,"""2025-08-06T00:44:49.059Z""","""2025-08-06T00:44:49.059Z"""
163,SPY,"""2024-05-17T04:00:00.000Z""",47.45,-5.8286,-4.6629,0.4495,2.8278,0.6031,-0.4266,1.7867,1.9831,1.9815,-1.7509,0.9116,2.1768,1.419,HOLD,0.47,20,good,"""2025-08-06T00:44:49.060Z""","""2025-08-06T00:44:49.060Z"""
164,SPY,"""2024-05-20T04:00:00.000Z""",45.25,-5.504,-4.4032,0.3789,2.706,-0.7104,-0.7901,1.4379,2.1494,1.4424,-1.5933,-0.3774,1.8296,1.0802,HOLD,0.36,20,good,"""2025-08-06T00:44:49.060Z""","""2025-08-06T00:44:49.060Z"""
165,SPY,"""2024-05-21T04:00:00.000Z""",46.53,-5.0091,-4.0073,0.5356,2.3906,0.7783,0.1879,1.4155,2.3236,2.2031,-1.5317,1.0218,2.1683,1.4822,HOLD,0.49,20,good,"""2025-08-06T00:44:49.061Z""","""2025-08-06T00:44:49.061Z"""
166,SPY,"""2024-05-22T04:00:00.000Z""",47.1,-4.6384,-3.7107,0.527,2.1936,-0.3221,0.0899,1.3563,2.2865,1.8542,-1.4523,-0.1123,1.8407,1.2108,HOLD,0.4,20,good,"""2025-08-06T00:44:49.061Z""","""2025-08-06T00:44:49.061Z"""
167,SPY,"""2024-05-23T04:00:00.000Z""",52.54,-4.3071,-3.4457,0.531,2.2501,-0.0521,0.0971,1.6398,2.1463,1.6981,-1.302,0.0071,1.6412,1.2362,HOLD,0.41,20,good,"""2025-08-06T00:44:49.062Z""","""2025-08-06T00:44:49.062Z"""
168,SPY,"""2024-05-24T04:00:00.000Z""",56.5,-3.9346,-3.1477,0.6783,2.3591,0.2781,0.4558,1.7346,2.0409,2.168,-1.1569,0.5539,1.6312,1.3996,HOLD,0.47,20,good,"""2025-08-06T00:44:49.062Z""","""2025-08-06T00:44:49.062Z"""
169,SPY,"""2024-05-27T04:00:00.000Z""",56.47,-3.6107,-2.8886,0.673,2.4008,-0.0555,0.4242,1.5336,1.9228,1.8716,-1.0393,-0.0564,1.4516,1.1776,HOLD,0.39,20,good,"""2025-08-06T00:44:49.063Z""","""2025-08-06T00:44:49.063Z"""
170,SPY,"""2024-05-28T04:00:00.000Z""",66.82,-3.0669,-2.4536,1.0298,2.6781,1.0821,1.4629,1.9615,1.9279,2.8142,-0.8775,1.6316,1.8033,1.7318,BUY,0.87,20,good,"""2025-08-06T00:44:49.063Z""","""2025-08-06T00:44:49.063Z"""
171,SPY,"""2024-05-29T04:00:00.000Z""",69.93,-2.3124,-1.8499,1.2432,3.8765,1.2627,2.6597,1.861,1.9978,2.7646,-0.5071,1.7408,2.0699,1.7968,BUY,0.9,20,good,"""2025-08-06T00:44:49.064Z""","""2025-08-06T00:44:49.064Z"""
172,SPY,"""2024-05-30T04:00:00.000Z""",72.58,-1.6613,-1.3291,1.1194,4.542,0.1423,2.6922,1.7572,1.9852,1.991,-0.2659,0.0468,1.8096,1.3957,HOLD,0.47,20,good,"""2025-08-06T00:44:49.064Z""","""2025-08-06T00:44:49.064Z"""
173,SPY,"""2024-05-31T04:00:00.000Z""",70.93,-0.9736,-0.7789,1.1059,5.6147,0.6733,3.1881,1.484,1.9757,1.7109,0.1135,0.76,1.7962,1.4265,HOLD,0.48,20,good,"""2025-08-06T00:44:49.065Z""","""2025-08-06T00:44:49.065Z"""
174,SPY,"""2024-06-03T04:00:00.000Z""",83.96,-0.3463,-0.277,1.0457,6.182,0.326,3.2965,1.8594,1.9393,1.3788,0.4167,0.1686,1.6492,1.3884,HOLD,0.46,20,good,"""2025-08-06T00:44:49.065Z""","""2025-08-06T00:44:49.065Z"""
175,SPY,"""2024-06-04T04:00:00.000Z""",84.39,0.3382,0.2706,1.0535,7.083,0.794,3.8426,1.6627,1.9222,1.2653,0.9333,0.835,1.6856,1.4731,HOLD,0.49,20,good,"""2025-08-06T00:44:49.066Z""","""2025-08-06T00:44:49.066Z"""
176,SPY,"""2024-06-05T04:00:00.000Z""",85.31,1.0134,0.8108,1.0349,7.9666,0.5949,4.1241,1.561,1.9029,1.1025,1.5365,0.4486,1.6412,1.4164,HOLD,0.47,20,good,"""2025-08-06T00:44:49.066Z""","""2025-08-06T00:44:49.066Z"""
177,SPY,"""2024-06-06T04:00:00.000Z""",74.71,1.3243,1.0594,0.8715,8.2427,-0.8557,2.9716,0.9744,1.7815,0.5503,1.8322,-1.6842,1.0455,0.8067,HOLD,0.27,20,good,"""2025-08-06T00:44:49.067Z""","""2025-08-06T00:44:49.067Z"""
178,SPY,"""2024-06-07T04:00:00.000Z""",82.6,1.6174,1.2939,0.8631,8.1496,0.2699,2.9614,1.2928,1.6836,0.45,1.7534,-0.0173,0.96,1.0803,HOLD,0.36,20,good,"""2025-08-06T00:44:49.067Z""","""2025-08-06T00:44:49.067Z"""
179,SPY,"""2024-06-10T04:00:00.000Z""",65.75,1.4712,1.1769,0.6579,7.8046,-1.489,1.2817,0.3008,1.4747,-0.2655,1.4932,-2.272,0.08,0.2206,HOLD,0.06,20,good,"""2025-08-06T00:44:49.067Z""","""2025-08-06T00:44:49.068Z"""
