id,symbol,date,rsi,macd,macd_signal,percent_b,atr,price_change,ma_trend,created_at,updated_at
137,SPY,"""2024-03-14T04:00:00.000Z""",49.76,0.5325,0.426,0.4093,6.0639,0.7419,-0.6484,"""2025-08-06T00:44:21.103Z""","""2025-08-06T00:44:21.103Z"""
138,SPY,"""2024-03-15T04:00:00.000Z""",54.35,0.7684,0.6147,0.6423,5.9803,1.8037,0.996,"""2025-08-06T00:44:21.104Z""","""2025-08-06T00:44:21.104Z"""
139,SPY,"""2024-03-18T04:00:00.000Z""",45.51,0.8192,0.6553,0.5548,5.9169,-0.4598,0.3482,"""2025-08-06T00:44:21.105Z""","""2025-08-06T00:44:21.105Z"""
140,SPY,"""2024-03-19T04:00:00.000Z""",34.81,0.5313,0.425,0.3463,5.5957,-1.1739,-0.9138,"""2025-08-06T00:44:21.106Z""","""2025-08-06T00:44:21.106Z"""
141,SPY,"""2024-03-20T04:00:00.000Z""",27.78,-0.2276,-0.182,0.0015,5.9745,-1.9678,-2.8816,"""2025-08-06T00:44:21.107Z""","""2025-08-06T00:44:21.107Z"""
142,SPY,"""2024-03-21T04:00:00.000Z""",27.87,-0.9918,-0.7935,-0.0575,6.7404,-0.6559,-3.4681,"""2025-08-06T00:44:21.108Z""","""2025-08-06T00:44:21.108Z"""
143,SPY,"""2024-03-22T04:00:00.000Z""",27.89,-1.8122,-1.4498,-0.0706,8.0428,-0.8926,-4.1689,"""2025-08-06T00:44:21.109Z""","""2025-08-06T00:44:21.109Z"""
144,SPY,"""2024-03-25T04:00:00.000Z""",26.86,-2.6346,-2.1077,-0.0475,9.3789,-0.7742,-4.6796,"""2025-08-06T00:44:21.110Z""","""2025-08-06T00:44:21.110Z"""
145,SPY,"""2024-03-26T04:00:00.000Z""",30.35,-3.1316,-2.5053,0.0703,10.0429,0.4569,-3.9612,"""2025-08-06T00:44:21.111Z""","""2025-08-06T00:44:21.111Z"""
146,SPY,"""2024-03-27T04:00:00.000Z""",32.65,-3.4694,-2.7755,0.1211,10.5855,0.0619,-3.5677,"""2025-08-06T00:44:21.113Z""","""2025-08-06T00:44:21.113Z"""
147,SPY,"""2024-03-28T04:00:00.000Z""",29.86,-3.8819,-3.1055,0.0921,11.1528,-0.7267,-3.8875,"""2025-08-06T00:44:21.114Z""","""2025-08-06T00:44:21.114Z"""
148,SPY,"""2024-03-29T04:00:00.000Z""",22.99,-4.5374,-3.6299,0.0173,11.8255,-1.4703,-4.8876,"""2025-08-06T00:44:21.115Z""","""2025-08-06T00:44:21.115Z"""
149,SPY,"""2024-04-01T04:00:00.000Z""",22.11,-5.1476,-4.1181,0.0357,12.2427,-0.588,-5.0482,"""2025-08-06T00:44:21.116Z""","""2025-08-06T00:44:21.116Z"""
150,SPY,"""2024-04-02T04:00:00.000Z""",29.35,-5.4291,-4.3433,0.1292,12.7673,0.5502,-4.1603,"""2025-08-06T00:44:21.117Z""","""2025-08-06T00:44:21.117Z"""
151,SPY,"""2024-04-03T04:00:00.000Z""",25.44,-5.5606,-4.4485,0.1751,12.7089,0.1075,-3.7159,"""2025-08-06T00:44:21.118Z""","""2025-08-06T00:44:21.118Z"""
152,SPY,"""2024-04-04T04:00:00.000Z""",9.92,-6.0215,-4.8172,0.0927,11.762,-1.6681,-4.945,"""2025-08-06T00:44:21.119Z""","""2025-08-06T00:44:21.119Z"""
153,SPY,"""2024-04-05T04:00:00.000Z""",10.04,-6.4033,-5.1226,0.1147,10.3864,-0.3599,-4.8833,"""2025-08-06T00:44:21.120Z""","""2025-08-06T00:44:21.120Z"""
154,SPY,"""2024-04-08T04:00:00.000Z""",10.63,-6.7818,-5.4254,0.1134,9.3556,-0.6159,-5.0023,"""2025-08-06T00:44:21.121Z""","""2025-08-06T00:44:21.121Z"""
155,SPY,"""2024-04-09T04:00:00.000Z""",12.39,-7.1303,-5.7042,0.1162,9.3668,-0.5256,-5.0104,"""2025-08-06T00:44:21.122Z""","""2025-08-06T00:44:21.122Z"""
156,SPY,"""2024-04-10T04:00:00.000Z""",12.08,-7.5558,-6.0446,0.1015,9.7321,-0.9557,-5.4893,"""2025-08-06T00:44:21.123Z""","""2025-08-06T00:44:21.123Z"""
157,SPY,"""2024-04-11T04:00:00.000Z""",14.71,-7.7672,-6.2138,0.1506,9.9302,0.1482,-4.8858,"""2025-08-06T00:44:21.124Z""","""2025-08-06T00:44:21.124Z"""
158,SPY,"""2024-04-12T04:00:00.000Z""",13.6,-8.2304,-6.5843,0.0765,10.8858,-1.5915,-5.7778,"""2025-08-06T00:44:21.125Z""","""2025-08-06T00:44:21.125Z"""
159,SPY,"""2024-04-15T04:00:00.000Z""",8.18,-8.8122,-7.0498,0.0268,11.7502,-1.3099,-6.3552,"""2025-08-06T00:44:21.126Z""","""2025-08-06T00:44:21.126Z"""
160,SPY,"""2024-04-16T04:00:00.000Z""",23.18,-8.6331,-6.9065,0.2033,10.834,2.2685,-3.714,"""2025-08-06T00:44:21.127Z""","""2025-08-06T00:44:21.127Z"""
161,SPY,"""2024-04-17T04:00:00.000Z""",32.05,-8.069,-6.4552,0.3263,9.6219,1.3508,-2.0517,"""2025-08-06T00:44:21.128Z""","""2025-08-06T00:44:21.128Z"""
162,SPY,"""2024-04-18T04:00:00.000Z""",40.96,-7.2965,-5.8372,0.4266,8.9884,0.9767,-0.8091,"""2025-08-06T00:44:21.129Z""","""2025-08-06T00:44:21.129Z"""
163,SPY,"""2024-04-19T04:00:00.000Z""",40.77,-6.7717,-5.4174,0.3854,8.4908,-0.6632,-1.195,"""2025-08-06T00:44:21.130Z""","""2025-08-06T00:44:21.130Z"""
164,SPY,"""2024-04-22T04:00:00.000Z""",37.64,-6.3193,-5.0554,0.3897,7.55,-0.1465,-1.0997,"""2025-08-06T00:44:21.131Z""","""2025-08-06T00:44:21.131Z"""
165,SPY,"""2024-04-23T04:00:00.000Z""",32.08,-6.3706,-5.0965,0.2184,6.4578,-1.9536,-2.6779,"""2025-08-06T00:44:21.132Z""","""2025-08-06T00:44:21.132Z"""
166,SPY,"""2024-04-24T04:00:00.000Z""",36.64,-6.327,-5.0616,0.2392,6.0912,0.0466,-2.2749,"""2025-08-06T00:44:21.133Z""","""2025-08-06T00:44:21.133Z"""
167,SPY,"""2024-04-25T04:00:00.000Z""",30.07,-6.993,-5.5944,-0.0475,7.4384,-3.2184,-4.9578,"""2025-08-06T00:44:21.134Z""","""2025-08-06T00:44:21.134Z"""
168,SPY,"""2024-04-26T04:00:00.000Z""",34.18,-7.2763,-5.8211,0.0767,7.9807,0.6836,-3.9438,"""2025-08-06T00:44:21.135Z""","""2025-08-06T00:44:21.135Z"""
169,SPY,"""2024-04-29T04:00:00.000Z""",32.97,-7.685,-6.148,0.0298,8.9662,-1.1533,-4.6649,"""2025-08-06T00:44:21.136Z""","""2025-08-06T00:44:21.136Z"""
170,SPY,"""2024-04-30T04:00:00.000Z""",34.32,-7.9958,-6.3967,0.0512,9.9545,-0.3383,-4.5562,"""2025-08-06T00:44:21.137Z""","""2025-08-06T00:44:21.137Z"""
171,SPY,"""2024-05-01T04:00:00.000Z""",35.97,-8.0142,-6.4113,0.1345,10.3466,0.5819,-3.5845,"""2025-08-06T00:44:21.138Z""","""2025-08-06T00:44:21.138Z"""
172,SPY,"""2024-05-02T04:00:00.000Z""",38.85,-8.0346,-6.4277,0.1339,10.9535,-0.4201,-3.6367,"""2025-08-06T00:44:21.139Z""","""2025-08-06T00:44:21.139Z"""
173,SPY,"""2024-05-03T04:00:00.000Z""",40.05,-8.1632,-6.5306,0.0975,11.7631,-0.8853,-4.1143,"""2025-08-06T00:44:21.140Z""","""2025-08-06T00:44:21.140Z"""
174,SPY,"""2024-05-06T04:00:00.000Z""",28.6,-8.2387,-6.591,0.1168,12.3566,-0.2966,-4.0385,"""2025-08-06T00:44:21.141Z""","""2025-08-06T00:44:21.141Z"""
175,SPY,"""2024-05-07T04:00:00.000Z""",19.94,-8.216,-6.5728,0.1527,12.2108,-0.0525,-3.75,"""2025-08-06T00:44:21.142Z""","""2025-08-06T00:44:21.142Z"""
176,SPY,"""2024-05-08T04:00:00.000Z""",11.62,-8.2386,-6.5909,0.1448,11.2339,-0.5882,-3.9971,"""2025-08-06T00:44:21.143Z""","""2025-08-06T00:44:21.143Z"""
177,SPY,"""2024-05-09T04:00:00.000Z""",16.13,-8.0531,-6.4425,0.2166,9.8518,0.4825,-3.2264,"""2025-08-06T00:44:21.144Z""","""2025-08-06T00:44:21.144Z"""
178,SPY,"""2024-05-10T04:00:00.000Z""",15.98,-7.875,-6.3,0.224,7.7882,-0.2594,-3.2361,"""2025-08-06T00:44:21.145Z""","""2025-08-06T00:44:21.145Z"""
179,SPY,"""2024-05-13T04:00:00.000Z""",28.7,-7.377,-5.9016,0.3344,6.3237,1.1842,-1.9667,"""2025-08-06T00:44:21.146Z""","""2025-08-06T00:44:21.146Z"""
180,SPY,"""2024-05-14T04:00:00.000Z""",25.47,-7.1715,-5.7372,0.2628,4.0796,-1.1704,-2.8249,"""2025-08-06T00:44:21.147Z""","""2025-08-06T00:44:21.147Z"""
181,SPY,"""2024-05-15T04:00:00.000Z""",40.61,-6.7852,-5.4281,0.3336,3.8321,0.6325,-1.8792,"""2025-08-06T00:44:21.148Z""","""2025-08-06T00:44:21.148Z"""
182,SPY,"""2024-05-16T04:00:00.000Z""",36.82,-6.3669,-5.0935,0.3654,2.9739,0.1676,-1.3383,"""2025-08-06T00:44:21.149Z""","""2025-08-06T00:44:21.149Z"""
183,SPY,"""2024-05-17T04:00:00.000Z""",47.45,-5.8286,-4.6629,0.4495,2.8278,0.6031,-0.4266,"""2025-08-06T00:44:21.150Z""","""2025-08-06T00:44:21.150Z"""
184,SPY,"""2024-05-20T04:00:00.000Z""",45.25,-5.504,-4.4032,0.3789,2.706,-0.7104,-0.7901,"""2025-08-06T00:44:21.151Z""","""2025-08-06T00:44:21.151Z"""
185,SPY,"""2024-05-21T04:00:00.000Z""",46.53,-5.0091,-4.0073,0.5356,2.3906,0.7783,0.1879,"""2025-08-06T00:44:21.152Z""","""2025-08-06T00:44:21.152Z"""
186,SPY,"""2024-05-22T04:00:00.000Z""",47.1,-4.6384,-3.7107,0.527,2.1936,-0.3221,0.0899,"""2025-08-06T00:44:21.153Z""","""2025-08-06T00:44:21.153Z"""
187,SPY,"""2024-05-23T04:00:00.000Z""",52.54,-4.3071,-3.4457,0.531,2.2501,-0.0521,0.0971,"""2025-08-06T00:44:21.154Z""","""2025-08-06T00:44:21.154Z"""
188,SPY,"""2024-05-24T04:00:00.000Z""",56.5,-3.9346,-3.1477,0.6783,2.3591,0.2781,0.4558,"""2025-08-06T00:44:21.155Z""","""2025-08-06T00:44:21.155Z"""
189,SPY,"""2024-05-27T04:00:00.000Z""",56.47,-3.6107,-2.8886,0.673,2.4008,-0.0555,0.4242,"""2025-08-06T00:44:21.156Z""","""2025-08-06T00:44:21.156Z"""
190,SPY,"""2024-05-28T04:00:00.000Z""",66.82,-3.0669,-2.4536,1.0298,2.6781,1.0821,1.4629,"""2025-08-06T00:44:21.157Z""","""2025-08-06T00:44:21.157Z"""
191,SPY,"""2024-05-29T04:00:00.000Z""",69.93,-2.3124,-1.8499,1.2432,3.8765,1.2627,2.6597,"""2025-08-06T00:44:21.158Z""","""2025-08-06T00:44:21.158Z"""
192,SPY,"""2024-05-30T04:00:00.000Z""",72.58,-1.6613,-1.3291,1.1194,4.542,0.1423,2.6922,"""2025-08-06T00:44:21.159Z""","""2025-08-06T00:44:21.159Z"""
193,SPY,"""2024-05-31T04:00:00.000Z""",70.93,-0.9736,-0.7789,1.1059,5.6147,0.6733,3.1881,"""2025-08-06T00:44:21.160Z""","""2025-08-06T00:44:21.160Z"""
194,SPY,"""2024-06-03T04:00:00.000Z""",83.96,-0.3463,-0.277,1.0457,6.182,0.326,3.2965,"""2025-08-06T00:44:21.161Z""","""2025-08-06T00:44:21.161Z"""
195,SPY,"""2024-06-04T04:00:00.000Z""",84.39,0.3382,0.2706,1.0535,7.083,0.794,3.8426,"""2025-08-06T00:44:21.162Z""","""2025-08-06T00:44:21.162Z"""
196,SPY,"""2024-06-05T04:00:00.000Z""",85.31,1.0134,0.8108,1.0349,7.9666,0.5949,4.1241,"""2025-08-06T00:44:21.163Z""","""2025-08-06T00:44:21.163Z"""
197,SPY,"""2024-06-06T04:00:00.000Z""",74.71,1.3243,1.0594,0.8715,8.2427,-0.8557,2.9716,"""2025-08-06T00:44:21.164Z""","""2025-08-06T00:44:21.164Z"""
198,SPY,"""2024-06-07T04:00:00.000Z""",82.6,1.6174,1.2939,0.8631,8.1496,0.2699,2.9614,"""2025-08-06T00:44:21.165Z""","""2025-08-06T00:44:21.165Z"""
199,SPY,"""2024-06-10T04:00:00.000Z""",65.75,1.4712,1.1769,0.6579,7.8046,-1.489,1.2817,"""2025-08-06T00:44:21.167Z""","""2025-08-06T00:44:21.167Z"""
200,SPY,"""2024-06-11T04:00:00.000Z""",67.61,1.3191,1.0553,0.6285,7.1981,-0.0877,0.9933,"""2025-08-06T00:44:21.168Z""","""2025-08-06T00:44:21.168Z"""
201,SPY,"""2024-06-12T04:00:00.000Z""",64.89,1.094,0.8752,0.5616,6.4006,-0.385,0.4567,"""2025-08-06T00:44:21.169Z""","""2025-08-06T00:44:21.169Z"""
202,SPY,"""2024-06-13T04:00:00.000Z""",65.54,1.0057,0.8046,0.6019,5.5379,0.4271,0.7243,"""2025-08-06T00:44:21.170Z""","""2025-08-06T00:44:21.170Z"""
203,SPY,"""2024-06-14T04:00:00.000Z""",68.42,1.0798,0.8639,0.6749,4.291,0.6548,1.2184,"""2025-08-06T00:44:21.171Z""","""2025-08-06T00:44:21.171Z"""
204,SPY,"""2024-06-17T04:00:00.000Z""",67.2,1.2947,1.0358,0.7557,3.6004,0.7109,1.7,"""2025-08-06T00:44:21.173Z""","""2025-08-06T00:44:21.173Z"""
205,SPY,"""2024-06-18T04:00:00.000Z""",58.19,1.3406,1.0725,0.6674,3.3881,-0.4495,1.0681,"""2025-08-06T00:44:21.174Z""","""2025-08-06T00:44:21.174Z"""
206,SPY,"""2024-06-19T04:00:00.000Z""",52.92,1.2041,0.9633,0.5422,3.2348,-0.6589,0.2467,"""2025-08-06T00:44:21.175Z""","""2025-08-06T00:44:21.175Z"""
207,SPY,"""2024-06-20T04:00:00.000Z""",56.62,1.413,1.1304,0.7646,3.3604,1.3906,1.4105,"""2025-08-06T00:44:21.176Z""","""2025-08-06T00:44:21.176Z"""
208,SPY,"""2024-06-21T04:00:00.000Z""",58.0,1.7088,1.3671,0.8654,3.735,0.6177,1.7882,"""2025-08-06T00:44:21.177Z""","""2025-08-06T00:44:21.177Z"""
209,SPY,"""2024-06-24T04:00:00.000Z""",44.76,1.492,1.1936,0.4551,3.6937,-1.7756,-0.1749,"""2025-08-06T00:44:21.179Z""","""2025-08-06T00:44:21.179Z"""
210,SPY,"""2024-06-25T04:00:00.000Z""",40.99,1.2828,1.0262,0.3883,3.3649,-0.0941,-0.3673,"""2025-08-06T00:44:21.180Z""","""2025-08-06T00:44:21.180Z"""
211,SPY,"""2024-06-26T04:00:00.000Z""",46.04,1.1489,0.9191,0.4277,3.301,0.1883,-0.2259,"""2025-08-06T00:44:21.181Z""","""2025-08-06T00:44:21.181Z"""
212,SPY,"""2024-06-27T04:00:00.000Z""",50.92,1.3141,1.0513,0.7801,3.3777,1.1917,0.8634,"""2025-08-06T00:44:21.182Z""","""2025-08-06T00:44:21.182Z"""
213,SPY,"""2024-06-28T04:00:00.000Z""",65.35,1.7604,1.4083,1.0812,4.2802,1.38,2.1175,"""2025-08-06T00:44:21.183Z""","""2025-08-06T00:44:21.183Z"""
214,SPY,"""2024-07-01T04:00:00.000Z""",71.68,2.5711,2.0569,1.256,6.3191,1.9732,3.9045,"""2025-08-06T00:44:21.184Z""","""2025-08-06T00:44:21.184Z"""
215,SPY,"""2024-07-02T04:00:00.000Z""",78.0,3.6739,2.9391,1.2658,8.9699,1.9992,5.6824,"""2025-08-06T00:44:21.185Z""","""2025-08-06T00:44:21.185Z"""
216,SPY,"""2024-07-03T04:00:00.000Z""",77.63,4.5423,3.6338,1.1175,10.7179,0.1825,5.5983,"""2025-08-06T00:44:21.186Z""","""2025-08-06T00:44:21.186Z"""
217,SPY,"""2024-07-04T04:00:00.000Z""",76.17,5.1582,4.1265,1.0084,11.9177,-0.0502,5.2275,"""2025-08-06T00:44:21.187Z""","""2025-08-06T00:44:21.187Z"""
218,SPY,"""2024-07-05T04:00:00.000Z""",68.66,5.3242,4.2594,0.8596,12.3871,-1.0148,3.9162,"""2025-08-06T00:44:21.188Z""","""2025-08-06T00:44:21.188Z"""
219,SPY,"""2024-07-08T04:00:00.000Z""",73.06,5.6162,4.493,0.8902,12.8509,0.8856,4.4671,"""2025-08-06T00:44:21.189Z""","""2025-08-06T00:44:21.189Z"""
220,SPY,"""2024-07-09T04:00:00.000Z""",77.33,5.8592,4.6873,0.8706,12.8458,0.3083,4.4,"""2025-08-06T00:44:21.191Z""","""2025-08-06T00:44:21.191Z"""
221,SPY,"""2024-07-10T04:00:00.000Z""",73.75,5.9452,4.7562,0.822,12.9354,-0.1474,3.8491,"""2025-08-06T00:44:21.191Z""","""2025-08-06T00:44:21.192Z"""
222,SPY,"""2024-07-11T04:00:00.000Z""",68.03,5.7718,4.6175,0.7381,12.7996,-0.6816,2.8072,"""2025-08-06T00:44:21.193Z""","""2025-08-06T00:44:21.193Z"""
223,SPY,"""2024-07-12T04:00:00.000Z""",80.17,5.6204,4.4963,0.7312,11.7025,0.1993,2.7013,"""2025-08-06T00:44:21.193Z""","""2025-08-06T00:44:21.193Z"""
224,SPY,"""2024-07-15T04:00:00.000Z""",82.52,5.6739,4.5391,0.7825,10.2211,0.9343,3.3351,"""2025-08-06T00:44:21.195Z""","""2025-08-06T00:44:21.195Z"""
225,SPY,"""2024-07-16T04:00:00.000Z""",82.73,5.7285,4.5828,0.7798,8.0708,0.3033,3.2853,"""2025-08-06T00:44:21.196Z""","""2025-08-06T00:44:21.196Z"""
226,SPY,"""2024-07-17T04:00:00.000Z""",81.16,5.7571,4.6056,0.7723,5.8691,0.1995,3.0867,"""2025-08-06T00:44:21.197Z""","""2025-08-06T00:44:21.197Z"""
227,SPY,"""2024-07-18T04:00:00.000Z""",80.3,5.9348,4.7478,0.8166,4.2847,0.8619,3.5927,"""2025-08-06T00:44:21.198Z""","""2025-08-06T00:44:21.198Z"""
228,SPY,"""2024-07-19T04:00:00.000Z""",66.27,5.7344,4.5875,0.6991,3.3765,-1.052,2.2131,"""2025-08-06T00:44:21.199Z""","""2025-08-06T00:44:21.199Z"""
229,SPY,"""2024-07-22T04:00:00.000Z""",57.11,5.532,4.4256,0.689,3.4395,0.0779,1.9131,"""2025-08-06T00:44:21.200Z""","""2025-08-06T00:44:21.200Z"""
230,SPY,"""2024-07-23T04:00:00.000Z""",55.82,5.3063,4.2451,0.6738,3.4963,-0.0156,1.5167,"""2025-08-06T00:44:21.202Z""","""2025-08-06T00:44:21.202Z"""
231,SPY,"""2024-07-24T04:00:00.000Z""",43.66,4.5793,3.6634,0.3989,3.8936,-1.9131,-0.691,"""2025-08-06T00:44:21.203Z""","""2025-08-06T00:44:21.203Z"""
232,SPY,"""2024-07-25T04:00:00.000Z""",58.56,4.3811,3.5049,0.6356,3.5343,1.6868,0.6876,"""2025-08-06T00:44:21.204Z""","""2025-08-06T00:44:21.204Z"""
233,SPY,"""2024-07-26T04:00:00.000Z""",55.56,4.2389,3.3911,0.6943,3.5147,0.2468,0.6938,"""2025-08-06T00:44:21.205Z""","""2025-08-06T00:44:21.205Z"""
234,SPY,"""2024-07-29T04:00:00.000Z""",45.61,3.6931,2.9545,0.2036,3.7682,-1.5083,-0.8938,"""2025-08-06T00:44:21.206Z""","""2025-08-06T00:44:21.206Z"""
235,SPY,"""2024-07-30T04:00:00.000Z""",48.37,3.3223,2.6578,0.3365,3.8375,0.3923,-0.4963,"""2025-08-06T00:44:21.207Z""","""2025-08-06T00:44:21.207Z"""
236,SPY,"""2024-07-31T04:00:00.000Z""",52.5,3.0258,2.4206,0.3823,3.6774,0.1261,-0.3593,"""2025-08-06T00:44:21.208Z""","""2025-08-06T00:44:21.208Z"""
237,SPY,"""2024-08-01T04:00:00.000Z""",43.63,2.3307,1.8645,-0.0481,4.5088,-1.6903,-1.952,"""2025-08-06T00:44:21.209Z""","""2025-08-06T00:44:21.209Z"""
238,SPY,"""2024-08-02T04:00:00.000Z""",41.04,1.8728,1.4982,0.0967,4.9509,0.4546,-1.4861,"""2025-08-06T00:44:21.210Z""","""2025-08-06T00:44:21.210Z"""
239,SPY,"""2024-08-05T04:00:00.000Z""",34.7,1.1481,0.9184,-0.1053,6.0173,-1.3769,-2.7141,"""2025-08-06T00:44:21.211Z""","""2025-08-06T00:44:21.211Z"""
240,SPY,"""2024-08-06T04:00:00.000Z""",33.16,0.5337,0.4269,-0.0231,6.7232,-0.1357,-2.6961,"""2025-08-06T00:44:21.213Z""","""2025-08-06T00:44:21.213Z"""
241,SPY,"""2024-08-07T04:00:00.000Z""",25.72,-0.1628,-0.1302,-0.0528,7.1793,-0.8479,-3.3391,"""2025-08-06T00:44:21.214Z""","""2025-08-06T00:44:21.214Z"""
242,SPY,"""2024-08-08T04:00:00.000Z""",26.07,-0.9395,-0.7516,-0.0682,8.2663,-0.953,-4.068,"""2025-08-06T00:44:21.215Z""","""2025-08-06T00:44:21.215Z"""
243,SPY,"""2024-08-09T04:00:00.000Z""",30.14,-1.3499,-1.0799,0.0933,8.4316,0.7744,-3.1569,"""2025-08-06T00:44:21.216Z""","""2025-08-06T00:44:21.216Z"""
244,SPY,"""2024-08-12T04:00:00.000Z""",28.82,-1.7996,-1.4397,0.083,8.5422,-0.5886,-3.4862,"""2025-08-06T00:44:21.217Z""","""2025-08-06T00:44:21.217Z"""
245,SPY,"""2024-08-13T04:00:00.000Z""",38.1,-1.9551,-1.5641,0.2005,8.7649,0.7269,-2.5602,"""2025-08-06T00:44:21.218Z""","""2025-08-06T00:44:21.218Z"""
246,SPY,"""2024-08-14T04:00:00.000Z""",23.52,-2.4576,-1.9661,0.0744,8.8642,-1.6491,-3.8581,"""2025-08-06T00:44:21.219Z""","""2025-08-06T00:44:21.219Z"""
247,SPY,"""2024-08-15T04:00:00.000Z""",27.67,-2.5966,-2.0773,0.2015,7.959,0.943,-2.6387,"""2025-08-06T00:44:21.220Z""","""2025-08-06T00:44:21.220Z"""
248,SPY,"""2024-08-16T04:00:00.000Z""",28.56,-2.9688,-2.375,0.1157,8.0488,-1.2072,-3.4989,"""2025-08-06T00:44:21.221Z""","""2025-08-06T00:44:21.221Z"""
249,SPY,"""2024-08-19T04:00:00.000Z""",25.29,-3.3119,-2.6495,0.1211,7.6787,-0.3563,-3.5062,"""2025-08-06T00:44:21.222Z""","""2025-08-06T00:44:21.222Z"""
250,SPY,"""2024-08-20T04:00:00.000Z""",28.16,-3.3946,-2.7156,0.2122,6.405,0.6215,-2.5955,"""2025-08-06T00:44:21.224Z""","""2025-08-06T00:44:21.224Z"""
251,SPY,"""2024-08-21T04:00:00.000Z""",46.58,-2.7514,-2.2011,0.523,6.0009,2.7861,0.2036,"""2025-08-06T00:44:21.225Z""","""2025-08-06T00:44:21.225Z"""
252,SPY,"""2024-08-22T04:00:00.000Z""",49.92,-1.885,-1.508,0.6983,5.985,1.3407,1.6529,"""2025-08-06T00:44:21.226Z""","""2025-08-06T00:44:21.226Z"""
253,SPY,"""2024-08-23T04:00:00.000Z""",54.47,-1.2382,-0.9906,0.7062,6.5222,-0.2136,1.5656,"""2025-08-06T00:44:21.227Z""","""2025-08-06T00:44:21.227Z"""
254,SPY,"""2024-08-26T04:00:00.000Z""",52.99,-0.8402,-0.6722,0.6566,6.7978,-0.492,1.1412,"""2025-08-06T00:44:21.228Z""","""2025-08-06T00:44:21.228Z"""
255,SPY,"""2024-08-27T04:00:00.000Z""",58.41,-0.3848,-0.3079,0.7541,7.3866,0.5394,1.7553,"""2025-08-06T00:44:21.229Z""","""2025-08-06T00:44:21.229Z"""
256,SPY,"""2024-08-28T04:00:00.000Z""",64.65,0.1168,0.0934,0.8599,8.0107,0.562,2.3736,"""2025-08-06T00:44:21.230Z""","""2025-08-06T00:44:21.230Z"""
257,SPY,"""2024-08-29T04:00:00.000Z""",65.39,0.7621,0.6097,0.9634,9.0579,1.0098,3.3107,"""2025-08-06T00:44:21.231Z""","""2025-08-06T00:44:21.231Z"""
258,SPY,"""2024-08-30T04:00:00.000Z""",71.53,1.5845,1.2676,1.0547,10.4305,1.2827,4.4929,"""2025-08-06T00:44:21.232Z""","""2025-08-06T00:44:21.233Z"""
259,SPY,"""2024-09-02T04:00:00.000Z""",71.38,2.3695,1.8956,1.026,11.8279,0.6177,4.8878,"""2025-08-06T00:44:21.234Z""","""2025-08-06T00:44:21.234Z"""
260,SPY,"""2024-09-03T04:00:00.000Z""",78.25,2.8482,2.2786,0.9177,12.0532,-0.4226,4.2122,"""2025-08-06T00:44:21.235Z""","""2025-08-06T00:44:21.235Z"""
261,SPY,"""2024-09-04T04:00:00.000Z""",80.64,3.7939,3.0352,1.0384,13.4668,2.3421,6.242,"""2025-08-06T00:44:21.236Z""","""2025-08-06T00:44:21.236Z"""
262,SPY,"""2024-09-05T04:00:00.000Z""",88.73,4.6488,3.719,0.998,13.9651,0.5963,6.3821,"""2025-08-06T00:44:21.237Z""","""2025-08-06T00:44:21.237Z"""
263,SPY,"""2024-09-06T04:00:00.000Z""",91.49,5.4132,4.3305,0.9634,13.6945,0.5567,6.4911,"""2025-08-06T00:44:21.238Z""","""2025-08-06T00:44:21.238Z"""
264,SPY,"""2024-09-09T04:00:00.000Z""",83.41,5.6552,4.5241,0.8385,12.2862,-1.1072,4.87,"""2025-08-06T00:44:21.239Z""","""2025-08-06T00:44:21.239Z"""
265,SPY,"""2024-09-10T04:00:00.000Z""",74.24,5.5801,4.4641,0.7559,11.6306,-0.7595,3.7159,"""2025-08-06T00:44:21.240Z""","""2025-08-06T00:44:21.240Z"""
266,SPY,"""2024-09-11T04:00:00.000Z""",73.78,5.7353,4.5882,0.8011,11.6,1.0611,4.3173,"""2025-08-06T00:44:21.241Z""","""2025-08-06T00:44:21.241Z"""
267,SPY,"""2024-09-12T04:00:00.000Z""",74.62,5.7716,4.6173,0.7682,11.1196,-0.0754,3.7948,"""2025-08-06T00:44:21.242Z""","""2025-08-06T00:44:21.242Z"""
268,SPY,"""2024-09-13T04:00:00.000Z""",78.55,5.8236,4.6589,0.7706,10.0196,0.3382,3.6268,"""2025-08-06T00:44:21.243Z""","""2025-08-06T00:44:21.243Z"""
269,SPY,"""2024-09-16T04:00:00.000Z""",80.29,6.1889,4.9511,0.8623,9.3053,1.4745,4.5366,"""2025-08-06T00:44:21.245Z""","""2025-08-06T00:44:21.245Z"""
270,SPY,"""2024-09-17T04:00:00.000Z""",76.63,6.296,5.0368,0.815,8.0686,-0.4033,3.5578,"""2025-08-06T00:44:21.246Z""","""2025-08-06T00:44:21.246Z"""
271,SPY,"""2024-09-18T04:00:00.000Z""",75.97,6.4758,5.1806,0.8414,7.2302,0.6253,3.7508,"""2025-08-06T00:44:21.247Z""","""2025-08-06T00:44:21.247Z"""
272,SPY,"""2024-09-19T04:00:00.000Z""",31.51,2.9466,2.3573,-0.2029,16.1583,-13.3393,-9.8007,"""2025-08-06T00:44:21.248Z""","""2025-08-06T00:44:21.248Z"""
273,SPY,"""2024-09-20T04:00:00.000Z""",27.77,-0.2907,-0.2325,-0.1494,22.7184,-1.878,-11.1437,"""2025-08-06T00:44:21.249Z""","""2025-08-06T00:44:21.249Z"""
